(4, 100, 153)
(4, 101, 88)
(4, 115, 120)
(4, 116, 119)
(4, 128, 85)
(4, 129, 156)
(4, 136, 171)
(4, 149, 104)
(4, 152, 133)
(4, 164, 95)
(4, 167, 140)
(5, 5, 24)
(5, 6, 60)
(5, 7, 9)
(5, 7, 16)
(5, 7, 35)
(5, 8, 84)
(5, 9, 48)
(5, 10, 8)
(5, 10, 20)
(5, 10, 36)
(5, 10, 112)
(5, 11, 12)
(5, 11, 30)
(5, 11, 63)
(5, 12, 144)
(5, 13, 24)
(5, 13, 80)
(5, 14, 180)
(5, 15, 15)
(5, 15, 21)
(5, 15, 48)
(5, 15, 99)
(5, 16, 20)
(5, 16, 28)
(5, 16, 72)
(5, 19, 18)
(5, 19, 32)
(5, 19, 45)
(5, 19, 70)
(5, 19, 143)
(5, 20, 60)
(5, 22, 36)
(5, 23, 21)
(5, 23, 45)
(5, 23, 96)
(5, 23, 195)
(5, 25, 16)
(5, 25, 40)
(5, 25, 72)
(5, 27, 24)
(5, 27, 60)
(5, 28, 44)
(5, 28, 56)
(5, 30, 84)
(5, 31, 27)
(5, 31, 48)
(5, 31, 77)
(5, 34, 52)
(5, 34, 80)
(5, 35, 30)
(5, 35, 42)
(5, 35, 75)
(5, 37, 40)
(5, 37, 56)
(5, 39, 33)
(5, 39, 117)
(5, 40, 24)
(5, 40, 28)
(5, 40, 60)
(5, 43, 36)
(5, 43, 55)
(5, 43, 64)
(5, 46, 68)
(5, 46, 140)
(5, 47, 39)
(5, 47, 165)
(5, 49, 72)
(5, 50, 48)
(5, 51, 33)
(5, 51, 42)
(5, 52, 76)
(5, 52, 176)
(5, 55, 32)
(5, 55, 45)
(5, 55, 63)
(5, 55, 80)
(5, 55, 91)
(5, 58, 60)
(5, 59, 48)
(5, 60, 72)
(5, 63, 51)
(5, 67, 54)
(5, 67, 65)
(5, 70, 40)
(5, 71, 57)
(5, 75, 60)
(5, 79, 187)
(5, 80, 132)
(5, 83, 105)
(5, 86, 60)
(5, 90, 168)
(5, 99, 153)
(5, 100, 88)
(5, 114, 120)
(5, 115, 119)
(5, 127, 85)
(5, 128, 156)
(5, 135, 171)
(5, 148, 104)
(5, 151, 133)
(5, 163, 95)
(5, 166, 140)
(6, 6, 9)
(6, 6, 16)
(6, 6, 35)
(6, 7, 84)
(6, 8, 48)
(6, 9, 8)
(6, 9, 20)
(6, 9, 36)
(6, 9, 112)
(6, 10, 12)
(6, 10, 30)
(6, 10, 63)
(6, 11, 144)
(6, 12, 24)
(6, 12, 80)
(6, 13, 180)
(6, 14, 15)
(6, 14, 21)
(6, 14, 48)
(6, 14, 99)
(6, 15, 20)
(6, 15, 28)
(6, 15, 72)
(6, 18, 18)
(6, 18, 32)
(6, 18, 45)
(6, 18, 70)
(6, 18, 143)
(6, 19, 60)
(6, 21, 36)
(6, 22, 21)
(6, 22, 45)
(6, 22, 96)
(6, 22, 195)
(6, 24, 16)
(6, 24, 40)
(6, 24, 72)
(6, 26, 24)
(6, 26, 60)
(6, 27, 44)
(6, 27, 56)
(6, 29, 84)
(6, 30, 27)
(6, 30, 48)
(6, 30, 77)
(6, 33, 52)
(6, 33, 80)
(6, 34, 30)
(6, 34, 42)
(6, 34, 75)
(6, 36, 40)
(6, 36, 56)
(6, 38, 33)
(6, 38, 117)
(6, 39, 24)
(6, 39, 28)
(6, 39, 60)
(6, 42, 36)
(6, 42, 55)
(6, 42, 64)
(6, 45, 68)
(6, 45, 140)
(6, 46, 39)
(6, 46, 165)
(6, 48, 72)
(6, 49, 48)
(6, 50, 33)
(6, 50, 42)
(6, 51, 76)
(6, 51, 176)
(6, 54, 32)
(6, 54, 45)
(6, 54, 63)
(6, 54, 80)
(6, 54, 91)
(6, 57, 60)
(6, 58, 48)
(6, 59, 72)
(6, 62, 51)
(6, 66, 54)
(6, 66, 65)
(6, 69, 40)
(6, 70, 57)
(6, 74, 60)
(6, 78, 187)
(6, 79, 132)
(6, 82, 105)
(6, 85, 60)
(6, 89, 168)
(6, 98, 153)
(6, 99, 88)
(6, 113, 120)
(6, 114, 119)
(6, 126, 85)
(6, 127, 156)
(6, 134, 171)
(6, 147, 104)
(6, 150, 133)
(6, 162, 95)
(6, 165, 140)
(7, 7, 48)
(7, 8, 8)
(7, 8, 20)
(7, 8, 36)
(7, 8, 112)
(7, 9, 12)
(7, 9, 30)
(7, 9, 63)
(7, 10, 144)
(7, 11, 24)
(7, 11, 80)
(7, 12, 180)
(7, 13, 15)
(7, 13, 21)
(7, 13, 48)
(7, 13, 99)
(7, 14, 20)
(7, 14, 28)
(7, 14, 72)
(7, 17, 18)
(7, 17, 32)
(7, 17, 45)
(7, 17, 70)
(7, 17, 143)
(7, 18, 60)
(7, 20, 36)
(7, 21, 21)
(7, 21, 45)
(7, 21, 96)
(7, 21, 195)
(7, 23, 16)
(7, 23, 40)
(7, 23, 72)
(7, 25, 24)
(7, 25, 60)
(7, 26, 44)
(7, 26, 56)
(7, 28, 84)
(7, 29, 27)
(7, 29, 48)
(7, 29, 77)
(7, 32, 52)
(7, 32, 80)
(7, 33, 30)
(7, 33, 42)
(7, 33, 75)
(7, 35, 40)
(7, 35, 56)
(7, 37, 33)
(7, 37, 117)
(7, 38, 24)
(7, 38, 28)
(7, 38, 60)
(7, 41, 36)
(7, 41, 55)
(7, 41, 64)
(7, 44, 68)
(7, 44, 140)
(7, 45, 39)
(7, 45, 165)
(7, 47, 72)
(7, 48, 48)
(7, 49, 33)
(7, 49, 42)
(7, 50, 76)
(7, 50, 176)
(7, 53, 32)
(7, 53, 45)
(7, 53, 63)
(7, 53, 80)
(7, 53, 91)
(7, 56, 60)
(7, 57, 48)
(7, 58, 72)
(7, 61, 51)
(7, 65, 54)
(7, 65, 65)
(7, 68, 40)
(7, 69, 57)
(7, 73, 60)
(7, 77, 187)
(7, 78, 132)
(7, 81, 105)
(7, 84, 60)
(7, 88, 168)
(7, 97, 153)
(7, 98, 88)
(7, 112, 120)
(7, 113, 119)
(7, 125, 85)
(7, 126, 156)
(7, 133, 171)
(7, 146, 104)
(7, 149, 133)
(7, 161, 95)
(7, 164, 140)
(8, 8, 12)
(8, 8, 30)
(8, 8, 63)
(8, 9, 144)
(8, 10, 24)
(8, 10, 80)
(8, 11, 180)
(8, 12, 15)
(8, 12, 21)
(8, 12, 48)
(8, 12, 99)
(8, 13, 20)
(8, 13, 28)
(8, 13, 72)
(8, 16, 18)
(8, 16, 32)
(8, 16, 45)
(8, 16, 70)
(8, 16, 143)
(8, 17, 60)
(8, 19, 36)
(8, 20, 21)
(8, 20, 45)
(8, 20, 96)
(8, 20, 195)
(8, 22, 16)
(8, 22, 40)
(8, 22, 72)
(8, 24, 24)
(8, 24, 60)
(8, 25, 44)
(8, 25, 56)
(8, 27, 84)
(8, 28, 27)
(8, 28, 48)
(8, 28, 77)
(8, 31, 52)
(8, 31, 80)
(8, 32, 30)
(8, 32, 42)
(8, 32, 75)
(8, 34, 40)
(8, 34, 56)
(8, 36, 33)
(8, 36, 117)
(8, 37, 24)
(8, 37, 28)
(8, 37, 60)
(8, 40, 36)
(8, 40, 55)
(8, 40, 64)
(8, 43, 68)
(8, 43, 140)
(8, 44, 39)
(8, 44, 165)
(8, 46, 72)
(8, 47, 48)
(8, 48, 33)
(8, 48, 42)
(8, 49, 76)
(8, 49, 176)
(8, 52, 32)
(8, 52, 45)
(8, 52, 63)
(8, 52, 80)
(8, 52, 91)
(8, 55, 60)
(8, 56, 48)
(8, 57, 72)
(8, 60, 51)
(8, 64, 54)
(8, 64, 65)
(8, 67, 40)
(8, 68, 57)
(8, 72, 60)
(8, 76, 187)
(8, 77, 132)
(8, 80, 105)
(8, 83, 60)
(8, 87, 168)
(8, 96, 153)
(8, 97, 88)
(8, 111, 120)
(8, 112, 119)
(8, 124, 85)
(8, 125, 156)
(8, 132, 171)
(8, 145, 104)
(8, 148, 133)
(8, 160, 95)
(8, 163, 140)
(9, 9, 24)
(9, 9, 80)
(9, 10, 180)
(9, 11, 15)
(9, 11, 21)
(9, 11, 48)
(9, 11, 99)
(9, 12, 20)
(9, 12, 28)
(9, 12, 72)
(9, 15, 18)
(9, 15, 32)
(9, 15, 45)
(9, 15, 70)
(9, 15, 143)
(9, 16, 60)
(9, 18, 36)
(9, 19, 21)
(9, 19, 45)
(9, 19, 96)
(9, 19, 195)
(9, 21, 16)
(9, 21, 40)
(9, 21, 72)
(9, 23, 24)
(9, 23, 60)
(9, 24, 44)
(9, 24, 56)
(9, 26, 84)
(9, 27, 27)
(9, 27, 48)
(9, 27, 77)
(9, 30, 52)
(9, 30, 80)
(9, 31, 30)
(9, 31, 42)
(9, 31, 75)
(9, 33, 40)
(9, 33, 56)
(9, 35, 33)
(9, 35, 117)
(9, 36, 24)
(9, 36, 28)
(9, 36, 60)
(9, 39, 36)
(9, 39, 55)
(9, 39, 64)
(9, 42, 68)
(9, 42, 140)
(9, 43, 39)
(9, 43, 165)
(9, 45, 72)
(9, 46, 48)
(9, 47, 33)
(9, 47, 42)
(9, 48, 76)
(9, 48, 176)
(9, 51, 32)
(9, 51, 45)
(9, 51, 63)
(9, 51, 80)
(9, 51, 91)
(9, 54, 60)
(9, 55, 48)
(9, 56, 72)
(9, 59, 51)
(9, 63, 54)
(9, 63, 65)
(9, 66, 40)
(9, 67, 57)
(9, 71, 60)
(9, 75, 187)
(9, 76, 132)
(9, 79, 105)
(9, 82, 60)
(9, 86, 168)
(9, 95, 153)
(9, 96, 88)
(9, 110, 120)
(9, 111, 119)
(9, 123, 85)
(9, 124, 156)
(9, 131, 171)
(9, 144, 104)
(9, 147, 133)
(9, 159, 95)
(9, 162, 140)
(10, 10, 15)
(10, 10, 21)
(10, 10, 48)
(10, 10, 99)
(10, 11, 20)
(10, 11, 28)
(10, 11, 72)
(10, 14, 18)
(10, 14, 32)
(10, 14, 45)
(10, 14, 70)
(10, 14, 143)
(10, 15, 60)
(10, 17, 36)
(10, 18, 21)
(10, 18, 45)
(10, 18, 96)
(10, 18, 195)
(10, 20, 16)
(10, 20, 40)
(10, 20, 72)
(10, 22, 24)
(10, 22, 60)
(10, 23, 44)
(10, 23, 56)
(10, 25, 84)
(10, 26, 27)
(10, 26, 48)
(10, 26, 77)
(10, 29, 52)
(10, 29, 80)
(10, 30, 30)
(10, 30, 42)
(10, 30, 75)
(10, 32, 40)
(10, 32, 56)
(10, 34, 33)
(10, 34, 117)
(10, 35, 24)
(10, 35, 28)
(10, 35, 60)
(10, 38, 36)
(10, 38, 55)
(10, 38, 64)
(10, 41, 68)
(10, 41, 140)
(10, 42, 39)
(10, 42, 165)
(10, 44, 72)
(10, 45, 48)
(10, 46, 33)
(10, 46, 42)
(10, 47, 76)
(10, 47, 176)
(10, 50, 32)
(10, 50, 45)
(10, 50, 63)
(10, 50, 80)
(10, 50, 91)
(10, 53, 60)
(10, 54, 48)
(10, 55, 72)
(10, 58, 51)
(10, 62, 54)
(10, 62, 65)
(10, 65, 40)
(10, 66, 57)
(10, 70, 60)
(10, 74, 187)
(10, 75, 132)
(10, 78, 105)
(10, 81, 60)
(10, 85, 168)
(10, 94, 153)
(10, 95, 88)
(10, 109, 120)
(10, 110, 119)
(10, 122, 85)
(10, 123, 156)
(10, 130, 171)
(10, 143, 104)
(10, 146, 133)
(10, 158, 95)
(10, 161, 140)
(11, 13, 18)
(11, 13, 32)
(11, 13, 45)
(11, 13, 70)
(11, 13, 143)
(11, 14, 60)
(11, 16, 36)
(11, 17, 21)
(11, 17, 45)
(11, 17, 96)
(11, 17, 195)
(11, 19, 16)
(11, 19, 40)
(11, 19, 72)
(11, 21, 24)
(11, 21, 60)
(11, 22, 44)
(11, 22, 56)
(11, 24, 84)
(11, 25, 27)
(11, 25, 48)
(11, 25, 77)
(11, 28, 52)
(11, 28, 80)
(11, 29, 30)
(11, 29, 42)
(11, 29, 75)
(11, 31, 40)
(11, 31, 56)
(11, 33, 33)
(11, 33, 117)
(11, 34, 24)
(11, 34, 28)
(11, 34, 60)
(11, 37, 36)
(11, 37, 55)
(11, 37, 64)
(11, 40, 68)
(11, 40, 140)
(11, 41, 39)
(11, 41, 165)
(11, 43, 72)
(11, 44, 48)
(11, 45, 33)
(11, 45, 42)
(11, 46, 76)
(11, 46, 176)
(11, 49, 32)
(11, 49, 45)
(11, 49, 63)
(11, 49, 80)
(11, 49, 91)
(11, 52, 60)
(11, 53, 48)
(11, 54, 72)
(11, 57, 51)
(11, 61, 54)
(11, 61, 65)
(11, 64, 40)
(11, 65, 57)
(11, 69, 60)
(11, 73, 187)
(11, 74, 132)
(11, 77, 105)
(11, 80, 60)
(11, 84, 168)
(11, 93, 153)
(11, 94, 88)
(11, 108, 120)
(11, 109, 119)
(11, 121, 85)
(11, 122, 156)
(11, 129, 171)
(11, 142, 104)
(11, 145, 133)
(11, 157, 95)
(11, 160, 140)
(12, 12, 18)
(12, 12, 32)
(12, 12, 45)
(12, 12, 70)
(12, 12, 143)
(12, 13, 60)
(12, 15, 36)
(12, 16, 21)
(12, 16, 45)
(12, 16, 96)
(12, 16, 195)
(12, 18, 16)
(12, 18, 40)
(12, 18, 72)
(12, 20, 24)
(12, 20, 60)
(12, 21, 44)
(12, 21, 56)
(12, 23, 84)
(12, 24, 27)
(12, 24, 48)
(12, 24, 77)
(12, 27, 52)
(12, 27, 80)
(12, 28, 30)
(12, 28, 42)
(12, 28, 75)
(12, 30, 40)
(12, 30, 56)
(12, 32, 33)
(12, 32, 117)
(12, 33, 24)
(12, 33, 28)
(12, 33, 60)
(12, 36, 36)
(12, 36, 55)
(12, 36, 64)
(12, 39, 68)
(12, 39, 140)
(12, 40, 39)
(12, 40, 165)
(12, 42, 72)
(12, 43, 48)
(12, 44, 33)
(12, 44, 42)
(12, 45, 76)
(12, 45, 176)
(12, 48, 32)
(12, 48, 45)
(12, 48, 63)
(12, 48, 80)
(12, 48, 91)
(12, 51, 60)
(12, 52, 48)
(12, 53, 72)
(12, 56, 51)
(12, 60, 54)
(12, 60, 65)
(12, 63, 40)
(12, 64, 57)
(12, 68, 60)
(12, 72, 187)
(12, 73, 132)
(12, 76, 105)
(12, 79, 60)
(12, 83, 168)
(12, 92, 153)
(12, 93, 88)
(12, 107, 120)
(12, 108, 119)
(12, 120, 85)
(12, 121, 156)
(12, 128, 171)
(12, 141, 104)
(12, 144, 133)
(12, 156, 95)
(12, 159, 140)
(13, 14, 36)
(13, 15, 21)
(13, 15, 45)
(13, 15, 96)
(13, 15, 195)
(13, 17, 16)
(13, 17, 40)
(13, 17, 72)
(13, 19, 24)
(13, 19, 60)
(13, 20, 44)
(13, 20, 56)
(13, 22, 84)
(13, 23, 27)
(13, 23, 48)
(13, 23, 77)
(13, 26, 52)
(13, 26, 80)
(13, 27, 30)
(13, 27, 42)
(13, 27, 75)
(13, 29, 40)
(13, 29, 56)
(13, 31, 33)
(13, 31, 117)
(13, 32, 24)
(13, 32, 28)
(13, 32, 60)
(13, 35, 36)
(13, 35, 55)
(13, 35, 64)
(13, 38, 68)
(13, 38, 140)
(13, 39, 39)
(13, 39, 165)
(13, 41, 72)
(13, 42, 48)
(13, 43, 33)
(13, 43, 42)
(13, 44, 76)
(13, 44, 176)
(13, 47, 32)
(13, 47, 45)
(13, 47, 63)
(13, 47, 80)
(13, 47, 91)
(13, 50, 60)
(13, 51, 48)
(13, 52, 72)
(13, 55, 51)
(13, 59, 54)
(13, 59, 65)
(13, 62, 40)
(13, 63, 57)
(13, 67, 60)
(13, 71, 187)
(13, 72, 132)
(13, 75, 105)
(13, 78, 60)
(13, 82, 168)
(13, 91, 153)
(13, 92, 88)
(13, 106, 120)
(13, 107, 119)
(13, 119, 85)
(13, 120, 156)
(13, 127, 171)
(13, 140, 104)
(13, 143, 133)
(13, 155, 95)
(13, 158, 140)
(14, 14, 21)
(14, 14, 45)
(14, 14, 96)
(14, 14, 195)
(14, 16, 16)
(14, 16, 40)
(14, 16, 72)
(14, 18, 24)
(14, 18, 60)
(14, 19, 44)
(14, 19, 56)
(14, 21, 84)
(14, 22, 27)
(14, 22, 48)
(14, 22, 77)
(14, 25, 52)
(14, 25, 80)
(14, 26, 30)
(14, 26, 42)
(14, 26, 75)
(14, 28, 40)
(14, 28, 56)
(14, 30, 33)
(14, 30, 117)
(14, 31, 24)
(14, 31, 28)
(14, 31, 60)
(14, 34, 36)
(14, 34, 55)
(14, 34, 64)
(14, 37, 68)
(14, 37, 140)
(14, 38, 39)
(14, 38, 165)
(14, 40, 72)
(14, 41, 48)
(14, 42, 33)
(14, 42, 42)
(14, 43, 76)
(14, 43, 176)
(14, 46, 32)
(14, 46, 45)
(14, 46, 63)
(14, 46, 80)
(14, 46, 91)
(14, 49, 60)
(14, 50, 48)
(14, 51, 72)
(14, 54, 51)
(14, 58, 54)
(14, 58, 65)
(14, 61, 40)
(14, 62, 57)
(14, 66, 60)
(14, 70, 187)
(14, 71, 132)
(14, 74, 105)
(14, 77, 60)
(14, 81, 168)
(14, 90, 153)
(14, 91, 88)
(14, 105, 120)
(14, 106, 119)
(14, 118, 85)
(14, 119, 156)
(14, 126, 171)
(14, 139, 104)
(14, 142, 133)
(14, 154, 95)
(14, 157, 140)
(15, 15, 16)
(15, 15, 40)
(15, 15, 72)
(15, 17, 24)
(15, 17, 60)
(15, 18, 44)
(15, 18, 56)
(15, 20, 84)
(15, 21, 27)
(15, 21, 48)
(15, 21, 77)
(15, 24, 52)
(15, 24, 80)
(15, 25, 30)
(15, 25, 42)
(15, 25, 75)
(15, 27, 40)
(15, 27, 56)
(15, 29, 33)
(15, 29, 117)
(15, 30, 24)
(15, 30, 28)
(15, 30, 60)
(15, 33, 36)
(15, 33, 55)
(15, 33, 64)
(15, 36, 68)
(15, 36, 140)
(15, 37, 39)
(15, 37, 165)
(15, 39, 72)
(15, 40, 48)
(15, 41, 33)
(15, 41, 42)
(15, 42, 76)
(15, 42, 176)
(15, 45, 32)
(15, 45, 45)
(15, 45, 63)
(15, 45, 80)
(15, 45, 91)
(15, 48, 60)
(15, 49, 48)
(15, 50, 72)
(15, 53, 51)
(15, 57, 54)
(15, 57, 65)
(15, 60, 40)
(15, 61, 57)
(15, 65, 60)
(15, 69, 187)
(15, 70, 132)
(15, 73, 105)
(15, 76, 60)
(15, 80, 168)
(15, 89, 153)
(15, 90, 88)
(15, 104, 120)
(15, 105, 119)
(15, 117, 85)
(15, 118, 156)
(15, 125, 171)
(15, 138, 104)
(15, 141, 133)
(15, 153, 95)
(15, 156, 140)
(16, 16, 24)
(16, 16, 60)
(16, 17, 44)
(16, 17, 56)
(16, 19, 84)
(16, 20, 27)
(16, 20, 48)
(16, 20, 77)
(16, 23, 52)
(16, 23, 80)
(16, 24, 30)
(16, 24, 42)
(16, 24, 75)
(16, 26, 40)
(16, 26, 56)
(16, 28, 33)
(16, 28, 117)
(16, 29, 24)
(16, 29, 28)
(16, 29, 60)
(16, 32, 36)
(16, 32, 55)
(16, 32, 64)
(16, 35, 68)
(16, 35, 140)
(16, 36, 39)
(16, 36, 165)
(16, 38, 72)
(16, 39, 48)
(16, 40, 33)
(16, 40, 42)
(16, 41, 76)
(16, 41, 176)
(16, 44, 32)
(16, 44, 45)
(16, 44, 63)
(16, 44, 80)
(16, 44, 91)
(16, 47, 60)
(16, 48, 48)
(16, 49, 72)
(16, 52, 51)
(16, 56, 54)
(16, 56, 65)
